지점,지점명,일시,10CM 일 토양수분(%),평균 기온(°C),평균 지면온도(°C),일 순복사(MJ/m2),위도,경도,평균 습도(%),평균 풍속(m/s)
977,오창가곡,2023-08-17,21.0,27.2,31.0,17.49,36.72455,127.46688,87.0,0.55
977,오창가곡,2023-08-18,20.0,28.1,30.6,18.95,36.72455,127.46688,81.33333333333333,0.5
977,오창가곡,2023-08-19,18.0,29.0,31.0,19.36,36.72455,127.46688,76.0,0.65
977,오창가곡,2023-08-20,16.0,28.7,31.8,20.93,36.72455,127.46688,78.0,0.4
977,오창가곡,2023-08-21,15.0,28.8,32.2,17.91,36.72455,127.46688,82.33333333333333,0.55
977,오창가곡,2023-09-03,25.0,27.2,30.6,19.31,36.72455,127.46688,82.66666666666667,0.2
977,오창가곡,2023-09-04,23.0,27.8,30.8,15.7,36.72455,127.46688,84.33333333333333,0.5
977,오창가곡,2023-09-05,22.0,26.8,30.3,14.66,36.72455,127.46688,78.0,0.35
977,오창가곡,2023-09-06,21.0,26.3,28.8,20.02,36.72455,127.46688,73.66666666666667,0.55
977,오창가곡,2023-09-07,19.0,24.3,27.0,19.13,36.72455,127.46688,70.66666666666667,0.3
977,오창가곡,2023-09-08,17.0,22.9,26.2,19.06,36.72455,127.46688,72.66666666666667,0.25
977,오창가곡,2023-09-09,15.0,24.1,26.6,18.26,36.72455,127.46688,78.0,0.15
977,오창가곡,2023-10-02,25.0,16.2,18.3,15.05,36.72455,127.46688,75.66666666666667,0.45
977,오창가곡,2023-10-03,24.0,15.2,18.0,4.16,36.72455,127.46688,86.66666666666667,0.2
977,오창가곡,2023-10-04,24.0,17.2,19.2,15.09,36.72455,127.46688,78.0,0.6499999999999999
977,오창가곡,2023-10-05,23.0,14.2,16.3,13.55,36.72455,127.46688,52.66666666666666,1.65
977,오창가곡,2023-10-06,22.0,13.7,16.1,13.14,36.72455,127.46688,73.0,0.35
977,오창가곡,2023-10-07,21.0,15.8,17.4,7.7,36.72455,127.46688,74.0,0.6499999999999999
977,오창가곡,2023-10-08,20.0,17.0,18.7,5.96,36.72455,127.46688,75.33333333333333,0.55
977,오창가곡,2023-10-09,20.0,16.8,19.0,8.31,36.72455,127.46688,79.33333333333333,0.5
977,오창가곡,2023-10-10,20.0,15.8,17.2,13.65,36.72455,127.46688,79.33333333333333,0.6499999999999999
977,오창가곡,2023-10-11,19.0,15.6,16.4,10.83,36.72455,127.46688,75.66666666666667,0.45
977,오창가곡,2023-10-12,18.0,15.8,16.2,12.45,36.72455,127.46688,73.66666666666667,0.45
977,오창가곡,2023-10-13,18.0,15.6,17.3,6.81,36.72455,127.46688,81.33333333333333,0.3
977,오창가곡,2023-10-14,18.0,14.2,17.0,9.24,36.72455,127.46688,89.66666666666667,0.5
977,오창가곡,2023-10-15,19.0,14.7,17.6,11.04,36.72455,127.46688,86.66666666666667,0.75
977,오창가곡,2023-10-16,18.0,13.1,15.1,13.1,36.72455,127.46688,77.33333333333333,0.85
977,오창가곡,2023-10-17,17.0,11.5,12.8,12.74,36.72455,127.46688,76.0,0.35
977,오창가곡,2023-10-18,16.0,13.1,14.0,12.12,36.72455,127.46688,79.66666666666667,0.6
977,오창가곡,2023-10-19,17.0,14.7,15.7,3.18,36.72455,127.46688,95.66666666666669,0.4499999999999999
977,오창가곡,2023-10-20,20.0,12.4,13.7,11.27,36.72455,127.46688,54.66666666666666,2.4
977,오창가곡,2023-10-21,18.0,8.7,11.0,8.7,36.72455,127.46688,76.66666666666667,1.25
977,오창가곡,2023-10-22,17.0,10.6,11.1,9.44,36.72455,127.46688,78.33333333333333,0.6
977,오창가곡,2023-10-23,17.0,13.1,14.0,10.1,36.72455,127.46688,81.33333333333333,0.25
977,오창가곡,2023-10-24,17.0,12.6,14.1,4.98,36.72455,127.46688,89.33333333333333,0.1
977,오창가곡,2023-10-25,17.0,13.7,15.1,10.34,36.72455,127.46688,86.0,0.25
977,오창가곡,2023-10-26,17.0,16.6,16.8,10.18,36.72455,127.46688,84.0,1.55
977,오창가곡,2023-10-27,17.0,14.3,16.0,4.97,36.72455,127.46688,80.33333333333333,1.15
977,오창가곡,2023-10-28,16.0,11.5,13.6,8.25,36.72455,127.46688,80.66666666666667,0.4
977,오창가곡,2023-10-29,16.0,11.9,12.2,9.55,36.72455,127.46688,79.33333333333333,0.35
977,오창가곡,2023-10-30,15.0,12.5,13.0,9.21,36.72455,127.46688,80.66666666666667,0.4
977,오창가곡,2023-12-21,25.0,-9.8,-0.9,5.35,36.72455,127.46688,63.333333333333336,1.15
977,오창가곡,2023-12-22,15.0,-9.8,-1.6,7.5,36.72455,127.46688,61.333333333333336,1.15
977,오창가곡,2024-01-22,30.0,-6.3,-0.1,6.48,36.72455,127.46688,76.33333333333333,3.15
977,오창가곡,2024-01-23,22.0,-10.3,-1.7,7.63,36.72455,127.46688,72.33333333333333,1.75
977,오창가곡,2024-01-24,12.0,-7.7,-1.7,11.38,36.72455,127.46688,60.66666666666666,1.95
977,오창가곡,2024-05-31,25.0,21.6,29.5,26.64,36.72455,127.46688,56.66666666666666,1.65
977,오창가곡,2024-06-01,23.0,20.2,27.3,22.64,36.72455,127.46688,66.33333333333333,2.2
977,오창가곡,2024-06-02,21.0,20.1,28.1,24.33,36.72455,127.46688,62.0,1.4
977,오창가곡,2024-06-03,19.0,20.9,28.6,25.95,36.72455,127.46688,62.0,1.1
977,오창가곡,2024-06-04,17.0,21.5,30.1,25.6,36.72455,127.46688,57.0,1.2000000000000002
977,오창가곡,2024-06-05,15.0,22.2,28.9,21.12,36.72455,127.46688,66.0,0.95
702,익산,2006-08-27,25.0,26.2,24.4,,35.93807,126.99252,84.0,0.8
702,익산,2006-08-28,18.0,27.0,28.2,,35.93807,126.99252,80.66666666666667,0.6
702,익산,2006-08-29,17.0,26.1,28.6,,35.93807,126.99252,78.66666666666667,0.45
702,익산,2006-08-30,16.0,25.2,25.1,,35.93807,126.99252,76.33333333333333,0.55
702,익산,2006-08-31,15.0,26.0,27.0,,35.93807,126.99252,72.33333333333333,0.5
702,익산,2010-05-25,25.0,14.7,17.2,,35.93807,126.99252,83.0,0.35
702,익산,2010-05-26,23.0,17.8,20.5,,35.93807,126.99252,67.0,0.5
702,익산,2010-05-27,22.0,18.1,22.0,,35.93807,126.99252,55.66666666666666,0.3
702,익산,2010-05-28,22.0,16.2,19.0,,35.93807,126.99252,76.33333333333333,0.45
702,익산,2010-05-29,21.0,19.3,22.8,,35.93807,126.99252,60.66666666666666,0.35
702,익산,2010-05-30,21.0,19.2,22.4,,35.93807,126.99252,61.0,0.35
702,익산,2010-05-31,20.0,19.1,23.5,,35.93807,126.99252,40.0,0.35
702,익산,2010-06-01,19.0,18.7,25.8,,35.93807,126.99252,53.0,0.3
702,익산,2010-06-02,18.0,19.3,26.2,,35.93807,126.99252,61.333333333333336,0.3
702,익산,2010-06-03,18.0,21.3,27.7,,35.93807,126.99252,56.333333333333336,0.3999999999999999
702,익산,2010-06-04,17.0,22.9,27.3,,35.93807,126.99252,54.66666666666666,0.75
702,익산,2010-06-05,17.0,22.7,28.3,,35.93807,126.99252,54.333333333333336,0.4
702,익산,2010-06-06,16.0,23.1,28.2,,35.93807,126.99252,61.333333333333336,0.2
702,익산,2010-06-07,16.0,23.6,29.7,,35.93807,126.99252,59.66666666666666,0.25
702,익산,2010-06-08,16.0,23.4,30.3,,35.93807,126.99252,52.0,0.3
702,익산,2010-06-09,16.0,24.4,31.6,,35.93807,126.99252,43.333333333333336,0.3
702,익산,2010-06-10,16.0,24.6,31.6,,35.93807,126.99252,45.66666666666666,0.45
702,익산,2010-06-11,15.0,24.8,30.5,,35.93807,126.99252,46.333333333333336,0.35
702,익산,2010-12-13,25.0,3.3,4.1,,35.93807,126.99252,84.33333333333333,0.05
702,익산,2010-12-14,23.0,0.0,0.5,,35.93807,126.99252,62.333333333333336,0.95
702,익산,2010-12-15,22.0,-6.0,-4.5,,35.93807,126.99252,45.0,1.15
702,익산,2010-12-16,22.0,-4.5,-4.7,,35.93807,126.99252,53.333333333333336,0.4
702,익산,2010-12-17,22.0,0.7,-0.2,,35.93807,126.99252,76.33333333333333,0.6000000000000001
702,익산,2010-12-18,22.0,2.2,-0.3,,35.93807,126.99252,65.0,0.3
702,익산,2010-12-19,23.0,9.1,7.3,,35.93807,126.99252,58.0,0.9
702,익산,2010-12-20,23.0,5.3,3.8,,35.93807,126.99252,78.0,0.3
702,익산,2010-12-21,22.0,3.5,1.6,,35.93807,126.99252,67.0,0.15
702,익산,2010-12-22,22.0,2.5,0.7,,35.93807,126.99252,71.0,0.25
702,익산,2010-12-23,22.0,1.7,1.9,,35.93807,126.99252,57.0,0.7
702,익산,2010-12-24,22.0,-6.9,-5.8,,35.93807,126.99252,41.333333333333336,1.4
702,익산,2010-12-25,21.0,-6.7,-4.8,,35.93807,126.99252,57.66666666666666,0.8
702,익산,2010-12-26,21.0,-4.7,-2.6,,35.93807,126.99252,70.33333333333333,0.6000000000000001
702,익산,2010-12-27,21.0,0.3,-0.1,,35.93807,126.99252,74.66666666666667,0.35
702,익산,2010-12-28,21.0,1.6,0.4,,35.93807,126.99252,72.66666666666667,0.95
702,익산,2010-12-29,23.0,-0.8,0.5,,35.93807,126.99252,67.33333333333333,0.55
702,익산,2010-12-30,23.0,-2.5,0.6,,35.93807,126.99252,80.0,0.55
702,익산,2010-12-31,23.0,-6.4,0.6,,35.93807,126.99252,72.33333333333333,0.4
702,익산,2011-01-01,23.0,-7.3,-0.3,,35.93807,126.99252,69.33333333333333,0.25
702,익산,2011-01-02,22.0,-5.6,-0.9,,35.93807,126.99252,70.66666666666667,0.3
702,익산,2011-01-03,22.0,-5.3,-1.0,,35.93807,126.99252,70.0,0.4
702,익산,2011-01-04,22.0,-2.5,-0.4,,35.93807,126.99252,73.66666666666667,0.25
702,익산,2011-01-05,23.0,-0.3,0.6,,35.93807,126.99252,69.0,0.95
702,익산,2011-01-06,23.0,-3.9,0.4,,35.93807,126.99252,64.0,0.8
702,익산,2011-01-07,22.0,-6.9,-2.1,,35.93807,126.99252,62.66666666666666,0.4499999999999999
702,익산,2011-01-08,22.0,-2.3,-1.3,,35.93807,126.99252,67.0,0.3
702,익산,2011-01-09,22.0,-2.9,-0.7,,35.93807,126.99252,58.0,0.85
702,익산,2011-01-10,22.0,-7.2,-2.8,,35.93807,126.99252,51.0,0.6
702,익산,2011-01-11,21.0,-3.6,-1.7,,35.93807,126.99252,60.333333333333336,0.55
702,익산,2011-01-12,21.0,-4.6,-1.6,,35.93807,126.99252,47.333333333333336,1.15
702,익산,2011-01-13,19.0,-5.7,-2.8,,35.93807,126.99252,56.66666666666666,0.35
702,익산,2011-01-14,17.0,-2.3,-1.7,,35.93807,126.99252,60.333333333333336,0.4
702,익산,2011-01-15,18.0,-7.4,-2.4,,35.93807,126.99252,45.0,1.8
702,익산,2011-01-16,14.0,-9.4,-4.4,,35.93807,126.99252,54.66666666666666,0.85
702,익산,2011-05-17,25.0,16.8,25.1,,35.93807,126.99252,44.66666666666666,0.65
702,익산,2011-05-18,24.0,21.4,26.7,,35.93807,126.99252,40.66666666666666,1.05
702,익산,2011-05-19,23.0,22.9,29.2,,35.93807,126.99252,46.333333333333336,1.35
702,익산,2011-05-20,22.0,22.7,26.0,,35.93807,126.99252,66.66666666666667,0.75
702,익산,2011-05-21,22.0,17.2,20.0,,35.93807,126.99252,90.66666666666669,0.5
702,익산,2011-05-22,22.0,17.9,21.5,,35.93807,126.99252,61.0,0.65
702,익산,2011-05-23,22.0,17.2,21.4,,35.93807,126.99252,56.66666666666666,0.65
702,익산,2011-05-24,22.0,19.8,26.4,,35.93807,126.99252,46.66666666666666,0.6
702,익산,2011-05-25,22.0,22.8,26.0,,35.93807,126.99252,33.666666666666664,0.65
702,익산,2011-05-26,21.0,17.9,19.2,,35.93807,126.99252,64.0,0.7
702,익산,2011-05-27,22.0,18.5,21.2,,35.93807,126.99252,67.33333333333333,0.4
702,익산,2011-05-28,22.0,21.1,26.8,,35.93807,126.99252,57.66666666666666,0.7
702,익산,2011-05-29,22.0,22.3,30.5,,35.93807,126.99252,47.66666666666666,0.9
702,익산,2011-05-30,22.0,22.3,29.5,,35.93807,126.99252,43.0,0.55
702,익산,2011-05-31,21.0,20.8,24.9,,35.93807,126.99252,55.66666666666666,1.1
702,익산,2011-06-01,20.0,20.3,25.1,,35.93807,126.99252,65.66666666666667,1.0
702,익산,2011-06-02,20.0,20.3,28.8,,35.93807,126.99252,62.333333333333336,0.8
702,익산,2011-06-03,20.0,20.5,32.1,,35.93807,126.99252,64.0,0.8
702,익산,2011-06-04,19.0,21.8,30.5,,35.93807,126.99252,64.33333333333333,0.8
702,익산,2011-06-05,19.0,22.5,34.3,,35.93807,126.99252,61.66666666666666,0.75
702,익산,2011-06-06,18.0,22.4,30.3,,35.93807,126.99252,55.333333333333336,0.5
702,익산,2011-06-07,18.0,22.0,33.6,,35.93807,126.99252,51.66666666666666,0.7
702,익산,2011-06-08,18.0,22.4,32.0,,35.93807,126.99252,56.66666666666666,0.65
702,익산,2011-06-09,18.0,21.8,27.7,,35.93807,126.99252,67.66666666666667,0.4
702,익산,2011-06-10,18.0,22.0,24.7,,35.93807,126.99252,76.33333333333333,0.5
702,익산,2011-06-11,18.0,25.2,33.4,,35.93807,126.99252,55.0,0.75
702,익산,2011-06-12,18.0,24.1,34.2,,35.93807,126.99252,52.333333333333336,0.75
702,익산,2011-06-13,17.0,20.9,31.7,,35.93807,126.99252,64.33333333333333,0.85
702,익산,2011-06-21,9.0,24.7,36.2,135.0,35.93807,126.99252,62.66666666666666,0.8
702,익산,2012-02-01,35.0,-5.9,-2.3,,35.93807,126.99252,51.66666666666666,1.4
702,익산,2012-02-02,21.0,-9.3,-5.2,,35.93807,126.99252,55.333333333333336,1.5
702,익산,2012-02-03,15.0,-6.2,-3.8,,35.93807,126.99252,61.333333333333336,0.75
702,익산,2012-05-18,25.0,17.1,23.9,72.35,35.93807,126.99252,64.66666666666667,0.75
702,익산,2012-05-19,23.0,17.8,22.3,53.45,35.93807,126.99252,60.0,0.55
702,익산,2012-05-20,22.0,17.8,24.4,65.71,35.93807,126.99252,63.0,0.85
702,익산,2012-05-21,20.0,20.0,23.7,65.68,35.93807,126.99252,58.66666666666666,0.55
702,익산,2012-05-22,19.0,20.4,26.8,68.26,35.93807,126.99252,58.333333333333336,1.05
702,익산,2012-05-23,18.0,20.8,26.0,66.26,35.93807,126.99252,56.333333333333336,0.75
702,익산,2012-05-24,18.0,19.4,22.9,65.02,35.93807,126.99252,61.333333333333336,0.6
702,익산,2012-05-25,17.0,19.8,26.2,66.75,35.93807,126.99252,66.66666666666667,0.95
702,익산,2012-05-26,17.0,20.0,26.0,67.73,35.93807,126.99252,60.0,0.75
702,익산,2012-05-27,16.0,20.4,26.2,65.1,35.93807,126.99252,59.0,0.75
702,익산,2012-05-28,16.0,20.6,25.0,55.86,35.93807,126.99252,57.66666666666666,0.8
702,익산,2012-05-29,16.0,21.6,26.7,63.62,35.93807,126.99252,49.333333333333336,0.7
702,익산,2012-05-30,15.0,19.6,23.2,54.8,35.93807,126.99252,72.0,1.05
702,익산,2012-07-23,27.0,28.6,29.7,15.7,35.93807,126.99252,75.66666666666667,0.75
702,익산,2012-07-24,24.0,28.4,30.3,24.22,35.93807,126.99252,73.66666666666667,0.7
702,익산,2012-07-25,22.0,28.1,29.4,19.37,35.93807,126.99252,73.33333333333333,0.6000000000000001
702,익산,2012-07-26,22.0,27.5,29.1,23.15,35.93807,126.99252,74.0,0.65
702,익산,2012-08-01,17.0,31.3,34.0,23.76,35.93807,126.99252,59.333333333333336,1.05
702,익산,2012-08-02,16.0,31.0,32.3,17.71,35.93807,126.99252,55.333333333333336,1.6
702,익산,2012-08-03,16.0,31.4,34.7,24.47,35.93807,126.99252,55.0,0.8
702,익산,2012-08-04,15.0,29.9,32.2,22.12,35.93807,126.99252,66.66666666666667,0.8500000000000001
702,익산,2012-12-23,26.0,-4.3,-1.1,9.28,35.93807,126.99252,67.33333333333333,2.0
702,익산,2012-12-24,18.0,-5.4,-2.5,13.58,35.93807,126.99252,69.0,0.7
702,익산,2012-12-26,13.0,-8.5,-2.0,14.16,35.93807,126.99252,48.333333333333336,1.7000000000000002
702,익산,2013-02-07,27.0,-6.3,-1.4,14.95,35.93807,126.99252,59.333333333333336,2.8
702,익산,2013-02-08,11.0,-8.3,-3.2,19.15,35.93807,126.99252,56.333333333333336,1.75
702,익산,2013-03-18,26.0,8.1,10.1,6.71,35.93807,126.99252,91.33333333333331,1.6
702,익산,2013-03-19,22.0,10.1,11.5,14.59,35.93807,126.99252,82.0,0.85
702,익산,2013-03-20,21.0,4.8,8.6,12.09,35.93807,126.99252,72.33333333333333,1.95
702,익산,2013-03-21,18.0,0.9,5.5,25.53,35.93807,126.99252,59.333333333333336,0.8
702,익산,2013-03-22,18.0,3.9,6.5,15.02,35.93807,126.99252,76.33333333333333,1.1
702,익산,2013-03-23,18.0,5.5,9.0,23.52,35.93807,126.99252,68.0,0.7
702,익산,2013-03-24,17.0,4.1,7.7,20.39,35.93807,126.99252,74.66666666666667,0.85
702,익산,2013-03-25,16.0,2.2,6.3,24.13,35.93807,126.99252,65.33333333333333,1.2
702,익산,2013-03-26,15.0,4.3,7.4,23.44,35.93807,126.99252,61.0,0.75
702,익산,2013-04-29,33.0,13.1,14.7,6.55,35.93807,126.99252,88.0,1.35
702,익산,2013-04-30,23.0,11.4,16.9,29.54,35.93807,126.99252,73.33333333333333,1.2
702,익산,2013-05-01,20.0,11.4,16.7,29.37,35.93807,126.99252,73.33333333333333,0.95
702,익산,2013-05-02,19.0,10.8,16.6,28.23,35.93807,126.99252,80.33333333333333,1.1
702,익산,2013-05-03,17.0,11.2,15.8,22.12,35.93807,126.99252,82.66666666666667,1.0
702,익산,2013-05-04,20.0,12.2,17.5,26.74,35.93807,126.99252,79.0,1.1
702,익산,2013-05-05,18.0,13.2,18.0,28.41,35.93807,126.99252,70.66666666666667,1.25
702,익산,2013-05-06,16.0,13.2,17.5,29.57,35.93807,126.99252,63.66666666666666,0.75
702,익산,2013-05-07,15.0,15.6,18.3,26.15,35.93807,126.99252,65.0,0.9
702,익산,2013-05-10,25.0,14.0,16.7,6.02,35.93807,126.99252,94.0,1.4
702,익산,2013-05-11,23.0,17.1,20.1,29.78,35.93807,126.99252,77.33333333333333,0.75
702,익산,2013-05-12,20.0,19.4,20.2,28.42,35.93807,126.99252,70.0,1.45
702,익산,2013-05-13,18.0,19.4,20.9,29.78,35.93807,126.99252,61.66666666666666,0.8
702,익산,2013-05-14,16.0,18.7,20.4,29.91,35.93807,126.99252,67.66666666666667,1.0
702,익산,2013-05-15,15.0,18.2,21.6,26.06,35.93807,126.99252,76.0,1.0
702,익산,2013-05-19,26.0,16.1,18.3,5.39,35.93807,126.99252,95.66666666666669,1.05
702,익산,2013-05-20,22.0,14.5,17.9,9.95,35.93807,126.99252,90.0,0.95
702,익산,2013-05-21,21.0,17.2,21.8,33.18,35.93807,126.99252,62.0,1.0
702,익산,2013-05-22,19.0,19.6,22.1,26.0,35.93807,126.99252,66.33333333333333,0.8
702,익산,2013-05-23,17.0,19.9,23.5,29.35,35.93807,126.99252,76.66666666666667,0.7
702,익산,2013-05-24,15.0,20.4,23.8,28.38,35.93807,126.99252,77.0,0.8
702,익산,2013-07-10,25.0,28.2,30.5,26.5,35.93807,126.99252,77.0,1.3
702,익산,2013-07-11,22.0,27.8,29.6,25.47,35.93807,126.99252,75.0,1.65
702,익산,2013-07-12,20.0,26.4,27.5,13.64,35.93807,126.99252,82.66666666666667,1.05
702,익산,2013-07-13,20.0,27.3,28.8,18.43,35.93807,126.99252,84.66666666666667,0.95
702,익산,2013-07-14,18.0,27.6,29.4,18.56,35.93807,126.99252,84.66666666666667,1.2
702,익산,2013-07-15,17.0,28.5,30.7,22.69,35.93807,126.99252,77.0,1.1
702,익산,2013-07-16,16.0,28.0,30.4,28.37,35.93807,126.99252,68.66666666666667,1.95
702,익산,2013-07-17,14.0,26.5,27.3,7.7,35.93807,126.99252,81.33333333333333,1.3
702,익산,2013-08-06,26.0,28.9,30.7,22.01,35.93807,126.99252,79.66666666666667,1.2
702,익산,2013-08-07,24.0,29.7,31.8,25.02,35.93807,126.99252,81.0,0.7
702,익산,2013-08-08,23.0,29.7,31.8,26.88,35.93807,126.99252,79.66666666666667,0.8
702,익산,2013-08-09,21.0,30.0,31.3,21.44,35.93807,126.99252,76.66666666666667,0.7
702,익산,2013-08-10,19.0,28.8,30.8,20.12,35.93807,126.99252,82.0,0.8
702,익산,2013-08-11,19.0,29.0,32.0,27.01,35.93807,126.99252,82.33333333333333,0.7
702,익산,2013-08-12,17.0,28.5,31.8,28.43,35.93807,126.99252,80.66666666666667,0.75
702,익산,2013-08-13,16.0,27.8,29.9,22.85,35.93807,126.99252,79.66666666666667,0.75
702,익산,2013-08-14,15.0,27.8,31.0,27.03,35.93807,126.99252,79.0,0.75
702,익산,2013-08-27,25.0,24.5,27.3,19.71,35.93807,126.99252,84.66666666666667,0.65
702,익산,2013-08-28,23.0,26.2,28.6,24.03,35.93807,126.99252,78.0,0.75
702,익산,2013-08-29,21.0,25.7,26.9,6.87,35.93807,126.99252,89.0,1.4
702,익산,2013-08-30,23.0,25.5,27.9,19.85,35.93807,126.99252,80.0,1.2
702,익산,2013-08-31,21.0,22.7,26.0,21.81,35.93807,126.99252,77.33333333333333,0.85
702,익산,2013-09-01,20.0,22.6,25.5,22.37,35.93807,126.99252,78.33333333333333,1.0
702,익산,2013-09-02,18.0,21.4,23.9,22.84,35.93807,126.99252,70.66666666666667,1.5
702,익산,2013-09-03,17.0,20.3,23.0,15.68,35.93807,126.99252,71.66666666666667,1.4
702,익산,2013-09-04,16.0,20.3,23.1,26.5,35.93807,126.99252,69.66666666666667,1.4
702,익산,2013-09-05,15.0,20.3,22.9,8.73,35.93807,126.99252,81.33333333333333,0.5
702,익산,2013-09-15,26.0,21.9,24.0,22.48,35.93807,126.99252,83.66666666666667,1.55
702,익산,2013-09-16,24.0,19.9,22.7,24.65,35.93807,126.99252,73.0,0.85
702,익산,2013-09-17,22.0,20.6,22.3,21.51,35.93807,126.99252,74.66666666666667,0.9
702,익산,2013-09-18,21.0,22.5,23.1,22.02,35.93807,126.99252,73.66666666666667,1.0
702,익산,2013-09-19,19.0,22.9,23.9,21.83,35.93807,126.99252,73.0,0.55
702,익산,2013-09-20,18.0,22.2,23.8,21.64,35.93807,126.99252,81.0,0.75
702,익산,2013-09-21,17.0,22.5,24.2,22.07,35.93807,126.99252,81.66666666666667,0.75
702,익산,2013-09-22,16.0,23.5,24.4,19.05,35.93807,126.99252,72.66666666666667,1.15
702,익산,2013-09-23,15.0,23.3,24.1,21.15,35.93807,126.99252,72.33333333333333,0.85
702,익산,2013-10-12,25.0,13.4,16.9,19.5,35.93807,126.99252,74.0,0.7
702,익산,2013-10-13,24.0,14.8,16.5,18.46,35.93807,126.99252,75.0,0.75
702,익산,2013-10-14,23.0,16.6,17.3,17.96,35.93807,126.99252,77.66666666666667,0.6
702,익산,2013-10-15,22.0,13.9,17.2,10.22,35.93807,126.99252,86.0,2.2
702,익산,2013-10-16,21.0,10.5,14.8,18.69,35.93807,126.99252,67.33333333333333,1.85
702,익산,2013-10-17,21.0,9.8,13.7,15.01,35.93807,126.99252,77.66666666666667,0.65
702,익산,2013-10-18,20.0,12.0,13.9,15.92,35.93807,126.99252,74.66666666666667,0.65
702,익산,2013-10-19,20.0,13.9,14.9,13.68,35.93807,126.99252,77.33333333333333,0.6
702,익산,2013-10-20,19.0,13.6,15.1,16.41,35.93807,126.99252,83.33333333333333,0.5
702,익산,2013-10-22,18.0,15.4,15.4,17.27,35.93807,126.99252,70.66666666666667,1.05
702,익산,2013-10-23,18.0,14.9,15.2,16.2,35.93807,126.99252,75.66666666666667,0.85
702,익산,2013-10-24,17.0,13.3,14.6,14.27,35.93807,126.99252,73.66666666666667,1.7
702,익산,2013-10-25,17.0,9.5,12.9,16.34,35.93807,126.99252,60.66666666666666,1.7
702,익산,2013-10-26,16.0,8.9,12.6,15.2,35.93807,126.99252,75.66666666666667,0.8
702,익산,2013-10-27,16.0,9.2,11.6,16.12,35.93807,126.99252,78.0,0.45
702,익산,2013-10-28,15.0,8.8,11.6,13.24,35.93807,126.99252,79.66666666666667,0.45
702,익산,2013-12-11,29.0,1.3,3.9,5.52,35.93807,126.99252,82.0,1.65
702,익산,2013-12-14,0.0,0.4,3.0,10.78,35.93807,126.99252,82.66666666666667,0.85
702,익산,2014-04-03,25.0,9.6,13.0,18.58,35.93807,126.99252,69.0,1.1
702,익산,2014-04-04,24.0,6.2,11.1,25.29,35.93807,126.99252,60.0,1.7
702,익산,2014-04-05,23.0,4.9,9.4,23.86,35.93807,126.99252,68.66666666666667,1.6
702,익산,2014-04-06,22.0,6.5,10.0,27.47,35.93807,126.99252,55.0,1.45
702,익산,2014-04-07,21.0,8.8,11.3,24.32,35.93807,126.99252,65.66666666666667,1.15
702,익산,2014-04-08,20.0,10.4,11.7,26.47,35.93807,126.99252,56.66666666666666,0.7
702,익산,2014-04-09,19.0,9.5,12.8,25.96,35.93807,126.99252,82.33333333333333,0.9
702,익산,2014-04-10,18.0,11.5,14.2,21.41,35.93807,126.99252,79.33333333333333,1.1
702,익산,2014-04-11,18.0,13.3,14.6,13.35,35.93807,126.99252,75.66666666666667,0.75
702,익산,2014-04-12,18.0,15.2,15.3,16.12,35.93807,126.99252,67.0,0.5
702,익산,2014-04-14,18.0,12.8,14.9,26.45,35.93807,126.99252,68.33333333333333,0.75
702,익산,2014-04-15,16.0,13.8,15.2,24.11,35.93807,126.99252,79.0,0.85
702,익산,2014-04-16,16.0,15.2,16.9,25.49,35.93807,126.99252,63.66666666666666,0.95
702,익산,2014-04-17,14.0,12.2,13.3,10.62,35.93807,126.99252,75.66666666666667,1.05
702,익산,2014-04-19,26.0,13.9,15.1,11.94,35.93807,126.99252,67.0,0.85
702,익산,2014-04-20,24.0,13.9,16.2,26.63,35.93807,126.99252,60.66666666666666,1.05
702,익산,2014-04-21,22.0,13.3,16.2,24.79,35.93807,126.99252,77.0,0.75
702,익산,2014-04-22,20.0,13.2,15.9,22.98,35.93807,126.99252,69.33333333333333,0.85
702,익산,2014-04-23,18.0,14.0,15.6,27.06,35.93807,126.99252,62.66666666666666,0.9
